Ensembl Gene ID	Band
ENSG00000004809	q21
ENSG00000219023	p21.31
ENSG00000281446	q14.1
ENSG00000204428	p21.33
ENSG00000112486	q27
ENSG00000213111	q23.3
ENSG00000229921	q27
ENSG00000260673	p25.1
ENSG00000272980	q27
ENSG00000224029	q25.1
ENSG00000112761	q21
ENSG00000220875	p22.2
ENSG00000226599	q25.1
ENSG00000216265	q25.1
ENSG00000228408	q25.1
ENSG00000278705	p22.2
ENSG00000177688	q25.1
ENSG00000225924	q25.1
ENSG00000232891	q25.1
ENSG00000219806	q24.1
ENSG00000229036	q24.2
ENSG00000229068	p22.1
ENSG00000118518	q22.33
ENSG00000231402	p21.33
ENSG00000256166	p21.33
ENSG00000230372	p22.3
ENSG00000234745	p21.33
ENSG00000226314	p22.1
ENSG00000278206	q24.2
ENSG00000001036	q24.2
ENSG00000189134	p22.1
ENSG00000216365	q13
ENSG00000231662	p22.3
ENSG00000082293	q13
ENSG00000173612	q22.1
ENSG00000203809	q16.3
ENSG00000233464	q25.2
ENSG00000226193	q25.2
ENSG00000234577	q25.2
ENSG00000112116	p12.2
ENSG00000157343	p21.31
ENSG00000218890	q12
ENSG00000270521	q12
ENSG00000271111	q12
ENSG00000269919	q21
ENSG00000057657	q21
ENSG00000218521	p21.2
ENSG00000220494	q24.3
ENSG00000227706	q12
ENSG00000235357	q14.1
ENSG00000112679	p25.3
ENSG00000234816	p22.2
ENSG00000096092	p12.2
ENSG00000220918	q14.1
ENSG00000233835	q14.1
ENSG00000224328	p21.33
ENSG00000237685	p24.3
ENSG00000216359	p24.3
ENSG00000236703	q23.3
ENSG00000276410	p22.2
ENSG00000009844	q24.1
ENSG00000111846	p24.3
ENSG00000180573	p22.2
ENSG00000271362	p21.31
ENSG00000233183	p21.31
ENSG00000112175	p12.1
ENSG00000278272	p22.2
ENSG00000197061	p22.2
ENSG00000226409	q22.31
ENSG00000146047	p22.2
ENSG00000256980	q13
ENSG00000165097	p22.3
ENSG00000187475	p22.2
ENSG00000187837	p22.2
ENSG00000243501	q13
ENSG00000233342	q26
ENSG00000231863	q26
ENSG00000234882	q13
ENSG00000229852	q13
ENSG00000251360	q13
ENSG00000239626	q13
ENSG00000135314	q13
ENSG00000220695	q16.3
ENSG00000188112	p21.1
ENSG00000228793	p25.2
ENSG00000180596	p22.2
ENSG00000204625	p22.1
ENSG00000229390	p22.1
ENSG00000279790	q13
ENSG00000204623	p22.1
ENSG00000220771	p22.3
ENSG00000258388	p21.32
ENSG00000228704	q22.31
ENSG00000074935	q21
ENSG00000272549	q27
ENSG00000203688	q27
ENSG00000237398	p21.32
ENSG00000218073	p22.3
ENSG00000204304	p21.32
ENSG00000244694	p12.3
ENSG00000178762	p22.2
ENSG00000226068	p12.3
ENSG00000249346	p21.31
ENSG00000205695	q24.1
ENSG00000218643	p22.3
ENSG00000204713	p22.1
ENSG00000229596	p21.32
ENSG00000231426	q24.1
ENSG00000112294	p22.3
ENSG00000111801	p22.2
ENSG00000225148	q24.1
ENSG00000124574	p21.1
ENSG00000279398	q21
ENSG00000112599	p21.1
ENSG00000279355	q26
ENSG00000203875	q14.3
ENSG00000026652	q26
ENSG00000273333	p21.32
ENSG00000237593	q25.2
ENSG00000135547	q22.31
ENSG00000219463	q23.3
ENSG00000146072	p12.3
ENSG00000118508	q24.3
ENSG00000237742	q22.31
ENSG00000237468	q24.3
ENSG00000224506	q22.31
ENSG00000146285	q21
ENSG00000074706	q25.2
ENSG00000112378	q23.3
ENSG00000237042	p22.1
ENSG00000217078	p22.3
ENSG00000216364	p22.3
ENSG00000275716	q16.3
ENSG00000213177	q16.3
ENSG00000238211	p21.33
ENSG00000112110	q25.3
ENSG00000216316	q22.31
ENSG00000231178	q25.3
ENSG00000213780	p21.33
ENSG00000112494	q27
ENSG00000234777	q25.3
ENSG00000216480	q25.3
ENSG00000118492	q24.3
ENSG00000237988	p22.1
ENSG00000111885	q22.31
ENSG00000218475	q16.3
ENSG00000146281	q15
ENSG00000217139	q22.31
ENSG00000112312	p22.3
ENSG00000279968	q24.1
ENSG00000228223	p22.2
ENSG00000024862	q24.1
ENSG00000220184	q22.31
ENSG00000235815	q27
ENSG00000219642	q22.33
ENSG00000220884	q22.33
ENSG00000271071	p22.2
ENSG00000236740	p12.1
ENSG00000219549	q16.1
ENSG00000218143	p12.1
ENSG00000231842	q22.32
ENSG00000096654	p22.1
ENSG00000236996	p12.1
ENSG00000231500	p21.32
ENSG00000235050	p12.1
ENSG00000189298	p22.1
ENSG00000025156	q22.31
ENSG00000085511	q26
ENSG00000224796	p21.32
ENSG00000219941	q16.1
ENSG00000231389	p21.32
ENSG00000131018	q25.2
ENSG00000218300	q15
ENSG00000180211	p21.2
ENSG00000220586	p21.2
ENSG00000131016	q25.1
ENSG00000237107	p21.1
ENSG00000227131	p21.2
ENSG00000219553	q25.1
ENSG00000204092	p21.2
ENSG00000226070	p21.2
ENSG00000204091	p21.2
ENSG00000223865	p21.32
ENSG00000215057	p25.1
ENSG00000172461	q16.1
ENSG00000223912	q23.2
ENSG00000276413	q25.3
ENSG00000219619	q22.1
ENSG00000280665	q27
ENSG00000227766	p22.1
ENSG00000230795	p22.1
ENSG00000228078	p22.1
ENSG00000181315	p22.2
ENSG00000071994	q27
ENSG00000066379	p22.1
ENSG00000239650	p11.2
ENSG00000137285	p25.2
ENSG00000196301	p21.32
ENSG00000008196	p12.3
ENSG00000205444	p25.1
ENSG00000228777	q22.1
ENSG00000270477	p25.2
ENSG00000241404	p21.32
ENSG00000235109	p22.1
ENSG00000216629	p22.1
ENSG00000226577	p22.1
ENSG00000216436	p22.2
ENSG00000255552	p21.33
ENSG00000204422	p21.33
ENSG00000030110	p21.31
ENSG00000272170	p21.1
ENSG00000044090	p21.1
ENSG00000112039	p21.31
ENSG00000242387	p22.2
ENSG00000228283	q24.3
ENSG00000273719	q24.3
ENSG00000235559	p22.1
ENSG00000273802	p22.2
ENSG00000250641	p21.33
ENSG00000230622	p21.33
ENSG00000205269	p24.2
ENSG00000225879	q27
ENSG00000124564	p22.2
ENSG00000279810	q27
ENSG00000229720	q27
ENSG00000261353	p22.2
ENSG00000185130	p22.1
ENSG00000236475	p22.1
ENSG00000280128	p22.1
ENSG00000204528	p21.33
ENSG00000137310	p21.33
ENSG00000228285	p21.32
ENSG00000277075	p22.2
ENSG00000241370	p22.1
ENSG00000225644	p21.32
ENSG00000111816	q22.1
ENSG00000196747	p22.1
ENSG00000118491	q24.2
ENSG00000204427	p21.33
ENSG00000216809	q22.31
ENSG00000235142	q21
ENSG00000197977	p24.2
ENSG00000186743	q22.1
ENSG00000228962	p21.32
ENSG00000164434	q22.31
ENSG00000170542	p25.2
ENSG00000197251	p21.31
ENSG00000204188	p21.31
ENSG00000233908	q21
ENSG00000229349	p12.3
ENSG00000220506	q21
ENSG00000220392	q21
ENSG00000217385	p25.1
ENSG00000203799	q21
ENSG00000231889	q21
ENSG00000270509	q12
ENSG00000280107	p22.1
ENSG00000223504	q12
ENSG00000172348	p12.3
ENSG00000235821	p22.1
ENSG00000204257	p21.32
ENSG00000124490	p12.3
ENSG00000146410	q23.3
ENSG00000272236	p22.1
ENSG00000234519	q27
ENSG00000204542	p21.33
ENSG00000112139	p21.2
ENSG00000226497	q12
ENSG00000218834	q12
ENSG00000230910	q12
ENSG00000135317	q14.3
ENSG00000204290	p21.32
ENSG00000124507	p21.31
ENSG00000237927	q25.3
ENSG00000275906	p21.33
ENSG00000158553	p22.1
ENSG00000196735	p21.32
ENSG00000026950	p22.2
ENSG00000228772	p22.3
ENSG00000112559	p21.1
ENSG00000236013	q24.1
ENSG00000233358	p22.3
ENSG00000204444	p21.33
ENSG00000219700	q21
ENSG00000219240	q15
ENSG00000218632	q21
ENSG00000168994	p25.2
ENSG00000233981	p23
ENSG00000204568	p21.33
ENSG00000248167	p22.1
ENSG00000112149	p23
ENSG00000213133	q22.32
ENSG00000112651	p21.1
ENSG00000270896	p22.1
ENSG00000270604	p22.1
ENSG00000204310	p21.32
ENSG00000197498	q21
ENSG00000216901	p22.1
ENSG00000131013	q25.1
ENSG00000204110	p21.2
ENSG00000261068	p21.1
ENSG00000218803	q21
ENSG00000255389	q21
ENSG00000272356	q21
ENSG00000227116	p22.3
ENSG00000214012	p22.3
ENSG00000230314	p24.2
ENSG00000218713	p12.1
ENSG00000220758	p22.1
ENSG00000274541	p24.2
ENSG00000217314	p22.3
ENSG00000237404	p22.3
ENSG00000218016	p22.1
ENSG00000172201	p22.3
ENSG00000009413	q21
ENSG00000187772	q16.3
ENSG00000204540	p21.33
ENSG00000206341	p22.1
ENSG00000181126	p22.1
ENSG00000203727	q24.3
ENSG00000226786	p22.3
ENSG00000226249	q24.3
ENSG00000228412	p22.3
ENSG00000227681	q24.3
ENSG00000176998	p22.1
ENSG00000248993	p21.32
ENSG00000242574	p21.32
ENSG00000272540	p21.33
ENSG00000196230	p21.33
ENSG00000112293	p22.3
ENSG00000137267	p25.2
ENSG00000270504	p25.2
ENSG00000272341	p22.3
ENSG00000218732	q13
ENSG00000183239	p21.1
ENSG00000220666	p12.1
ENSG00000146147	p12.1
ENSG00000229700	p22.3
ENSG00000273712	p22.1
ENSG00000226440	q21
ENSG00000226541	p12.3
ENSG00000214643	p12.3
ENSG00000185689	p25.2
ENSG00000216663	q21
ENSG00000204632	p22.1
ENSG00000262566	q11.2
ENSG00000217477	q12
ENSG00000223837	p21.32
ENSG00000198225	q12
ENSG00000111802	p22.3
ENSG00000233941	q21
ENSG00000219163	p12.1
ENSG00000010030	p21.31
ENSG00000278828	p22.1
ENSG00000263756	p21.32
ENSG00000204688	p22.1
ENSG00000227360	q25.3
ENSG00000274267	p22.2
ENSG00000064999	p21.31
ENSG00000048544	p21.1
ENSG00000220347	q25.3
ENSG00000271265	q25.3
ENSG00000151917	p12.1
ENSG00000204569	p21.33
ENSG00000219790	p12.1
ENSG00000218980	p12.1
ENSG00000204539	p21.33
ENSG00000204538	p21.33
ENSG00000215022	p24.1
ENSG00000204475	p21.33
ENSG00000079841	q13
ENSG00000204256	p21.32
ENSG00000216753	q23.2
ENSG00000124788	p22.3
ENSG00000187763	p22.1
ENSG00000145975	p25.2
ENSG00000164627	p21.2
ENSG00000237874	q14.2
ENSG00000112164	p21.2
ENSG00000137331	p21.33
ENSG00000272102	q21
ENSG00000217181	p24.3
ENSG00000216781	p24.3
ENSG00000224605	q15
ENSG00000224944	q15
ENSG00000224349	q13
ENSG00000219669	q13
ENSG00000206503	p22.1
ENSG00000218350	q13
ENSG00000145979	p24.1
ENSG00000112812	p22.1
ENSG00000204544	p21.33
ENSG00000171462	p21.1
ENSG00000220557	q23.2
ENSG00000279960	q23.2
ENSG00000225690	p21.1
ENSG00000137343	p21.33
ENSG00000274256	p21.1
ENSG00000278745	p21.1
ENSG00000229931	p22.3
ENSG00000184465	q27
ENSG00000271551	q25.3
ENSG00000226149	q22.33
ENSG00000262095	q15
ENSG00000124733	p21.1
ENSG00000112658	p21.1
ENSG00000124532	p22.3
ENSG00000272273	p21.33
ENSG00000272097	p24.2
ENSG00000227803	p22.3
ENSG00000137171	p21.1
ENSG00000172197	p22.3
ENSG00000203760	q22.32
ENSG00000231276	p21.2
ENSG00000218986	p21.2
ENSG00000273542	p22.1
ENSG00000276368	p22.1
ENSG00000137216	p21.1
ENSG00000271608	q21
ENSG00000243236	p12.2
ENSG00000183137	q21
ENSG00000228976	q21
ENSG00000118689	q21
ENSG00000187762	p21.31
ENSG00000278677	p22.1
ENSG00000271227	p12.2
ENSG00000220377	p12.2
ENSG00000275379	p22.1
ENSG00000197238	p22.1
ENSG00000146143	p11.2
ENSG00000204227	p21.32
ENSG00000124549	p22.2
ENSG00000198502	p21.32
ENSG00000158691	p22.1
ENSG00000228364	p22.1
ENSG00000078269	q25.3
ENSG00000277661	p22.1
ENSG00000270326	p22.1
ENSG00000273870	p21.31
ENSG00000007866	p21.31
ENSG00000220548	q22.32
ENSG00000275953	q22.32
ENSG00000219992	p25.2
ENSG00000204704	p22.1
ENSG00000214892	p21.33
ENSG00000271581	p21.33
ENSG00000231113	p21.1
ENSG00000204525	p21.33
ENSG00000233848	p22.3
ENSG00000145996	p22.3
ENSG00000236909	p22.1
ENSG00000266579	p11.2
ENSG00000217325	q22.32
ENSG00000272841	q26
ENSG00000275126	p22.1
ENSG00000175048	q25.3
ENSG00000232598	p21.2
ENSG00000230533	q23.3
ENSG00000237775	p21.33
ENSG00000216639	q21
ENSG00000204482	p21.33
ENSG00000085377	q21
ENSG00000220412	q23.3
ENSG00000170915	p12.2
ENSG00000275221	p22.1
ENSG00000184357	p22.1
ENSG00000197153	p22.1
ENSG00000217646	p22.1
ENSG00000233822	p22.1
ENSG00000204590	p21.33
ENSG00000217767	q13
ENSG00000112309	q13
ENSG00000235040	p21.32
ENSG00000274290	p22.2
ENSG00000197409	p22.2
ENSG00000217684	q24.1
ENSG00000277157	p22.2
ENSG00000196866	p22.2
ENSG00000277224	p22.2
ENSG00000216331	p22.2
ENSG00000118402	q14.1
ENSG00000196586	q14.1
ENSG00000276903	p22.1
ENSG00000273703	p22.1
ENSG00000204308	p21.32
ENSG00000112619	p21.1
ENSG00000220340	q15
ENSG00000272465	p25.2
ENSG00000250903	p25.3
ENSG00000204463	p21.33
ENSG00000234956	q23.3
ENSG00000187871	p12.1
ENSG00000227609	p22.1
ENSG00000218476	p22.3
ENSG00000066651	q22.32
ENSG00000219087	q15
ENSG00000232173	p22.1
ENSG00000231301	p22.1
ENSG00000213886	p22.1
ENSG00000153721	q25.2
ENSG00000204576	p21.33
ENSG00000135355	q15
ENSG00000204657	p22.1
ENSG00000261211	p25.1
ENSG00000279368	p25.1
ENSG00000118496	q24.3
ENSG00000235652	q24.3
ENSG00000280058	q23.2
ENSG00000226281	p25.1
ENSG00000236673	q23.2
ENSG00000216835	p12.3
ENSG00000278736	p12.3
ENSG00000271162	p12.3
ENSG00000118523	q23.2
ENSG00000135318	q14.3
ENSG00000231441	p12.1
ENSG00000216854	p12.1
ENSG00000224532	p25.1
ENSG00000219986	p25.1
ENSG00000218337	p12.3
ENSG00000238158	p25.2
ENSG00000230521	p22.1
ENSG00000239257	p22.1
ENSG00000237669	p22.1
ENSG00000235290	p22.1
ENSG00000235963	p22.1
ENSG00000145945	p25.2
ENSG00000232757	p22.1
ENSG00000260000	q16.3
ENSG00000231130	p22.1
ENSG00000281831	p22.1
ENSG00000233677	p22.1
ENSG00000238024	p22.1
ENSG00000218757	q25.2
ENSG00000227262	p22.1
ENSG00000229142	p22.1
ENSG00000233265	p22.1
ENSG00000029639	q25.3
ENSG00000204622	p22.1
ENSG00000146414	q24.3
ENSG00000135334	q15
ENSG00000204642	p22.1
ENSG00000155085	q21
ENSG00000223485	q27
ENSG00000200310	q22.31
ENSG00000224843	p22.2
ENSG00000239160	q21
ENSG00000272312	p22.2
ENSG00000265565	p22.1
ENSG00000253090	q21
ENSG00000238716	p21.2
ENSG00000199458	q22.31
ENSG00000251920	q22.32
ENSG00000251831	p22.3
ENSG00000277411	p22.3
ENSG00000222515	p22.3
ENSG00000265585	q15
ENSG00000246350	p22.1
ENSG00000224936	p22.1
ENSG00000200224	p12.1
ENSG00000265725	q22.31
ENSG00000112305	q13
ENSG00000204681	p22.1
ENSG00000161911	p21.1
ENSG00000224312	p22.1
ENSG00000238949	q12
ENSG00000151914	p12.1
ENSG00000201415	p22.3
ENSG00000221606	q11.1
ENSG00000277100	p22.3
ENSG00000233496	q25.3
ENSG00000137265	p25.3
ENSG00000213065	q27
ENSG00000232040	p22.1
ENSG00000274451	q25.2
ENSG00000235381	q25.3
ENSG00000236086	p25.2
ENSG00000218617	q12
ENSG00000269155	q27
ENSG00000218274	q12
ENSG00000146521	q27
ENSG00000220522	q22.33
ENSG00000220694	q22.33
ENSG00000218048	q12
ENSG00000225121	q12
ENSG00000130349	q21
ENSG00000198221	q27
ENSG00000224733	q22.33
ENSG00000218358	q25.1
ENSG00000219448	q25.3
ENSG00000146378	q23.2
ENSG00000235743	p22.3
ENSG00000124535	p25.2
ENSG00000219453	p22.3
ENSG00000220734	p21.31
ENSG00000204389	p21.33
ENSG00000227220	q23.2
ENSG00000186439	q22.31
ENSG00000204424	p21.33
ENSG00000232532	q15
ENSG00000137364	p22.3
ENSG00000217557	q26
ENSG00000153292	p12.3
ENSG00000271931	q15
ENSG00000146399	q23.2
ENSG00000218194	q23.2
ENSG00000185345	q26
ENSG00000244355	p21.33
ENSG00000231754	p22.3
ENSG00000189367	q22.33
ENSG00000217404	q22.32
ENSG00000203690	q27
ENSG00000217527	p12.1
ENSG00000012660	p12.1
ENSG00000155918	q25.1
ENSG00000112357	q23.3
ENSG00000274867	p12.3
ENSG00000217631	p12.3
ENSG00000214732	p21.1
ENSG00000276576	p12.1
ENSG00000048545	p21.1
ENSG00000137409	p21.2
ENSG00000216819	p25.2
ENSG00000278463	p22.2
ENSG00000227913	q26
ENSG00000225437	q26
ENSG00000281692	q26
ENSG00000168116	p12.1
ENSG00000204396	p21.33
ENSG00000272345	p22.3
ENSG00000112304	p22.3
ENSG00000112245	q12
ENSG00000197062	p22.1
ENSG00000272402	p22.3
ENSG00000112308	p22.3
ENSG00000213109	q23.3
ENSG00000172426	p21.1
ENSG00000083097	q14.1
ENSG00000220076	p21.2
ENSG00000220685	p25.1
ENSG00000124772	p21.2
ENSG00000196748	p21.31
ENSG00000277720	p22.2
ENSG00000124721	p21.2
ENSG00000279926	p25.2
ENSG00000272248	p25.2
ENSG00000230648	p25.2
ENSG00000204252	p21.32
ENSG00000096080	p21.1
ENSG00000146376	q22.33
ENSG00000204438	p21.33
ENSG00000219604	q14.3
ENSG00000228290	q14.3
ENSG00000217447	q27
ENSG00000120440	q27
ENSG00000262803	q13
ENSG00000112038	q25.2
ENSG00000213312	q12
ENSG00000266680	q12
ENSG00000235535	q22.31
ENSG00000168394	p21.32
ENSG00000169976	q24.2
ENSG00000219297	q24.2
ENSG00000204702	p22.1
ENSG00000198704	p22.1
ENSG00000161904	p21.31
ENSG00000204472	p21.33
ENSG00000137404	p21.33
ENSG00000204789	p22.1
ENSG00000112837	q14.3
ENSG00000112078	p21.31
ENSG00000235168	q25.1
ENSG00000272379	p24.1
ENSG00000218233	q22.1
ENSG00000277410	p22.2
ENSG00000256851	p21.33
ENSG00000223342	p25.1
ENSG00000135604	q24.2
ENSG00000137338	p22.1
ENSG00000203498	p25.1
ENSG00000204701	p22.1
ENSG00000204366	p21.33
ENSG00000216378	q16.3
ENSG00000225463	p21.32
ENSG00000246982	p21.31
ENSG00000223457	p21.32
ENSG00000177684	p12.3
ENSG00000276302	p22.1
ENSG00000274750	p22.2
ENSG00000218281	p22.2
ENSG00000124615	p21.2
ENSG00000124575	p22.2
ENSG00000272209	p23
ENSG00000236603	p22.1
ENSG00000214604	p12.1
ENSG00000272114	p21.1
ENSG00000270987	q16.3
ENSG00000180537	p23
ENSG00000271231	p21.31
ENSG00000111911	q22.32
ENSG00000029363	q23.3
ENSG00000226558	p21.1
ENSG00000096070	p21.31
ENSG00000271328	p12.3
ENSG00000240065	p21.32
ENSG00000179157	p21.1
ENSG00000270761	p12.3
ENSG00000065308	p12.2
ENSG00000203877	q14.2
ENSG00000176933	p22.1
ENSG00000204264	p21.32
ENSG00000272217	p21.32
ENSG00000078401	p24.1
ENSG00000220614	p21.1
ENSG00000179165	p21.31
ENSG00000204388	p21.33
ENSG00000227920	p21.2
ENSG00000218418	q14.1
ENSG00000229559	p21.2
ENSG00000146215	p21.1
ENSG00000218857	q23.2
ENSG00000118507	q23.2
ENSG00000166278	p21.33
ENSG00000023892	p21.31
ENSG00000204421	p21.33
ENSG00000182952	p22.2
ENSG00000204410	p21.33
ENSG00000060303	p12.3
ENSG00000224666	p21.31
ENSG00000225832	p22.3
ENSG00000216444	q25.1
ENSG00000219188	q25.3
ENSG00000204420	p21.33
ENSG00000230873	p22.3
ENSG00000218226	q25.3
ENSG00000146433	q25.3
ENSG00000219797	p21.33
ENSG00000277043	p12.3
ENSG00000261548	p22.1
ENSG00000271042	q16.2
ENSG00000224586	p22.1
ENSG00000182747	q23.3
ENSG00000225499	p21.33
ENSG00000214642	p12.3
ENSG00000230313	p21.32
ENSG00000217165	p21.2
ENSG00000214338	q22.33
ENSG00000203970	p12.3
ENSG00000196260	p21.33
ENSG00000213122	q23.2
ENSG00000112167	p21.2
ENSG00000085382	q16.3
ENSG00000217030	p25.1
ENSG00000220868	p23
ENSG00000220378	q23.2
ENSG00000232699	q16.2
ENSG00000124496	p21.1
ENSG00000230350	q23.3
ENSG00000112715	p21.1
ENSG00000236548	q22.31
ENSG00000118515	q23.2
ENSG00000146373	q22.31
ENSG00000135346	q14.3
ENSG00000225391	q23.3
ENSG00000137204	p21.1
ENSG00000204592	p22.1
ENSG00000118513	q23.3
ENSG00000205318	p24.2
ENSG00000216523	q14.3
ENSG00000220291	q14.3
ENSG00000232080	p21.32
ENSG00000111863	p24.1
ENSG00000013392	q14.1
ENSG00000218459	q13
ENSG00000229862	q13
ENSG00000119899	q13
ENSG00000223967	q13
ENSG00000220745	q25.2
ENSG00000096401	p21.1
ENSG00000111880	q15
ENSG00000231628	q21
ENSG00000219314	p22.3
ENSG00000156508	q13
ENSG00000146425	q25.3
ENSG00000251164	p24.3
ENSG00000219902	q21
ENSG00000274641	p22.1
ENSG00000218766	q14.3
ENSG00000225864	p22.1
ENSG00000273340	p22.1
ENSG00000255330	q22.33
ENSG00000216902	q14.3
ENSG00000056972	q21
ENSG00000229765	p24.3
ENSG00000223946	p21.1
ENSG00000214922	p22.1
ENSG00000235863	p21.32
ENSG00000204394	p21.33
ENSG00000112576	p21.1
ENSG00000168566	p24.3
ENSG00000112273	p22.3
ENSG00000227758	p22.1
ENSG00000112144	p12.1
ENSG00000204194	p21.32
ENSG00000237649	p21.32
ENSG00000204338	p21.33
ENSG00000230269	p25.2
ENSG00000225797	p22.1
ENSG00000112077	p12.3
ENSG00000236075	p21.1
ENSG00000156564	p21.1
ENSG00000226454	p21.1
ENSG00000224460	q24.2
ENSG00000232618	q24.2
ENSG00000229017	q24.2
ENSG00000223537	q21
ENSG00000225683	q26
ENSG00000112029	q25.2
ENSG00000262651	q12
ENSG00000171467	p21.1
ENSG00000124795	p22.3
ENSG00000124571	p21.1
ENSG00000164485	q23.3
ENSG00000227192	q24.2
ENSG00000189325	p21.31
ENSG00000137185	p22.1
ENSG00000171217	q25.3
ENSG00000220154	q14.1
ENSG00000217786	q14.1
ENSG00000220447	q22.31
ENSG00000112159	q15
ENSG00000227057	p21.32
ENSG00000217228	p12.2
ENSG00000260271	q15
ENSG00000235972	q25.1
ENSG00000230248	q21
ENSG00000272714	q22.31
ENSG00000280232	q14.3
ENSG00000217377	q14.1
ENSG00000079931	q23.2
ENSG00000112246	q16.3
ENSG00000187103	q24.3
ENSG00000180992	p21.1
ENSG00000237499	q23.3
ENSG00000146426	q25.2
ENSG00000218991	q23.2
ENSG00000112299	q23.2
ENSG00000216811	q24.3
ENSG00000152822	q24.3
ENSG00000261003	q27
ENSG00000118503	q23.3
ENSG00000227598	q27
ENSG00000008018	q27
ENSG00000234768	q27
ENSG00000237987	q27
ENSG00000228361	q27
ENSG00000228082	q16.3
ENSG00000112530	q26
ENSG00000216813	p12.3
ENSG00000234647	q27
ENSG00000226181	q22.1
ENSG00000230711	q27
ENSG00000231023	q23.2
ENSG00000230939	p24.3
ENSG00000220113	q23.2
ENSG00000047936	q22.1
ENSG00000124782	p24.3
ENSG00000236355	p21.2
ENSG00000227206	p22.1
ENSG00000181472	q25.1
ENSG00000124762	p21.2
ENSG00000203492	p22.1
ENSG00000204644	p22.1
ENSG00000219867	q15
ENSG00000225173	p22.1
ENSG00000270935	p22.1
ENSG00000233529	p21.33
ENSG00000168631	p21.33
ENSG00000243587	q21
ENSG00000225595	p22.1
ENSG00000218676	q21
ENSG00000229276	q21
ENSG00000213916	p22.1
ENSG00000233366	p22.1
ENSG00000223469	p21.1
ENSG00000260188	q21
ENSG00000196126	p21.32
ENSG00000269387	p21.1
ENSG00000228432	p21.33
ENSG00000137261	p22.3
ENSG00000198087	p12.3
ENSG00000219559	q21
ENSG00000219222	p21.1
ENSG00000280777	q24.2
ENSG00000217231	q24.2
ENSG00000118495	q24.2
ENSG00000204220	p21.32
ENSG00000050393	p23
ENSG00000220305	q25.3
ENSG00000152661	q22.31
ENSG00000146374	q22.33
ENSG00000197081	q25.3
ENSG00000146457	q25.3
ENSG00000164626	p21.2
ENSG00000232810	p21.33
ENSG00000232640	q27
ENSG00000230913	p21.1
ENSG00000204560	p21.33
ENSG00000198945	q23.1
ENSG00000278128	p22.3
ENSG00000095970	p21.1
ENSG00000231102	p21.1
ENSG00000231971	q23.2
ENSG00000236700	q23.2
ENSG00000227507	p21.33
ENSG00000218512	p22.3
ENSG00000220581	p22.2
ENSG00000216762	p22.2
ENSG00000146386	q24.1
ENSG00000271530	p25.3
ENSG00000220748	p22.3
ENSG00000219770	p22.2
ENSG00000220212	p25.3
ENSG00000226030	p21.32
ENSG00000187987	p22.1
ENSG00000124731	p21.1
ENSG00000124785	p25.1
ENSG00000224707	p22.3
ENSG00000204261	p21.32
ENSG00000112242	p22.3
ENSG00000233916	p22.1
ENSG00000218689	q22.33
ENSG00000219582	p22.3
ENSG00000112561	p21.1
ENSG00000219666	q22.33
ENSG00000135535	q21
ENSG00000231769	p21.1
ENSG00000237441	p21.32
ENSG00000146267	q16.2
ENSG00000096093	p12.2
ENSG00000223677	p22.1
ENSG00000213091	q25.1
ENSG00000123505	q21
ENSG00000229722	q23.2
ENSG00000218772	q23.2
ENSG00000227723	q23.2
ENSG00000204392	p21.33
ENSG00000214810	p21.31
ENSG00000001561	p21.1
ENSG00000219951	q14.2
ENSG00000130347	q21
ENSG00000065833	q14.2
ENSG00000229391	p21.32
ENSG00000232310	q23.2
ENSG00000234263	q23.3
ENSG00000197442	q23.3
ENSG00000271970	p21.1
ENSG00000203797	q21
ENSG00000237541	p21.32
ENSG00000146151	p12.1
ENSG00000203801	q21
ENSG00000198670	q26
ENSG00000124641	p21.1
ENSG00000137309	p21.31
ENSG00000219776	q23.2
ENSG00000112592	q27
ENSG00000186328	p21.31
ENSG00000171453	p21.1
ENSG00000226571	q24.1
ENSG00000204564	p21.33
ENSG00000231329	q24.1
ENSG00000219682	p22.3
ENSG00000111860	q22.31
ENSG00000168405	p22.3
ENSG00000153303	q27
ENSG00000230631	p23
ENSG00000280451	q16.1
ENSG00000231226	p22.1
ENSG00000204616	p22.1
ENSG00000226673	p23
ENSG00000218536	q16.3
ENSG00000237346	p23
ENSG00000204700	p22.1
ENSG00000234540	p23
ENSG00000229646	p23
ENSG00000130024	q27
ENSG00000231162	p22.1
ENSG00000220871	q15
ENSG00000217653	q15
ENSG00000164465	q22.1
ENSG00000065609	q14.2
ENSG00000216917	q23.2
ENSG00000219262	p22.1
ENSG00000124780	p21.2
ENSG00000228124	q15
ENSG00000227215	q14.1
ENSG00000217268	q13
ENSG00000220091	q14.1
ENSG00000118420	q14.1
ENSG00000261071	p23
ENSG00000224583	q13
ENSG00000213309	q12
ENSG00000272243	q13
ENSG00000217178	q13
ENSG00000124523	p23
ENSG00000218483	q13
ENSG00000223786	q13
ENSG00000219773	q21
ENSG00000215807	q21
ENSG00000217770	q21
ENSG00000112118	p12.2
ENSG00000213071	q25.3
ENSG00000220418	q15
ENSG00000111886	q15
ENSG00000244476	p24.2
ENSG00000234261	p23
ENSG00000224531	p24.2
ENSG00000146039	p22.2
ENSG00000216754	p23
ENSG00000272468	p22.1
ENSG00000187189	q22.1
ENSG00000185127	q27
ENSG00000227704	q27
ENSG00000204140	p21.31
ENSG00000083123	q14.1
ENSG00000227516	p21.1
